评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
爷爷很棒！,2022-02-22 20:52:05,2,评论,爷很棒！,0.9931
爷爷真棒！！！,2022-02-22 20:50:06,5,评论,爷真棒！,0.9823
我已经心惊担颤怕撕坏，又知道肯定不会坏的，但是还是怕,2022-02-22 20:49:32,5,评论,我已经心惊担颤怕撕坏，又知道肯定不会坏的，但是还是怕,0.2504
人撕纸是艺术[点赞]，我那才叫真撕纸[妙啊],2022-02-22 20:47:24,3,评论,人撕纸是艺术,0.455
呃...,2022-02-22 20:42:46,5,评论,呃.,0.3524
有人在问为什么不用剪刀[脸红],2022-02-22 20:39:23,6,评论,有人在问为什么不用剪刀,0.2891
奇怪了，我那块没跟上呢,2022-02-22 20:37:27,6,评论,奇怪了，我那块没跟上呢,0.2676
我小时候就是被耽误了，一撕作业本就挨打,2022-02-22 20:34:55,4,评论,我小时候就是被耽误了，一撕作业本就挨打,0.1441
好棒[打call],2022-02-22 20:35:54,3,评论,好棒,0.9977
韩国人狂喜,2022-02-22 20:33:46,5,评论,韩国人狂喜,0.7508
up下次一定加上水印，以防被盗[打call],2022-02-22 20:31:19,4,评论,up下次一定加上水印，以防被盗,0.4413
初中表演过手撕窗花，报纸现场表演，成品震撼全班，那是种非常奇妙的感觉,2022-02-22 20:29:37,6,评论,初中表演过手撕窗花，报纸现场表演，成品震撼全班，那是种非常奇妙的感觉,0.9903
这撕的比我剪的都好看[傲娇],2022-02-22 20:27:14,4,评论,这撕的比我剪的都好看,0.9525
爷爷撕纸:年年有鱼额撕纸:碎碎平安看评论:都毁灭吧[辣眼睛],2022-02-22 20:27:10,5,评论,爷撕纸:年有鱼额撕纸:碎平安看评论:都毁灭吧,0.0535
[点赞],2022-02-22 20:26:23,4,评论,,0.5667
录视频的伙伴也多给匠人一点喝彩吧~会更有温度的,2022-02-22 20:22:59,4,评论,录视频的伙伴也多给匠人一点喝彩吧~会更有温度的,0.8015
虽然但是没有配BGM真的太棒拉！好解压[星星眼]沉浸式撕纸了[笑哭],2022-02-22 20:20:41,5,评论,虽然但是没有配BGM真的太棒拉！好解压,0.993
弹幕说好丑的…？,2022-02-22 20:18:13,5,评论,弹幕说好丑的…？,0.3681
脑子：我学会了。    手：我学废了,2022-02-22 20:13:29,3,评论,脑子：我学会了。 手：我学废了,0.0735
脑子会了，手没会,2022-02-22 20:13:09,4,评论,脑子会了，手没会,0.0511
我今天去小区后面老婆婆的地里偷菜，我拿了两个超市塑料袋子装了两袋子，脱外套把菜包里面夹在右手肩下，假装跑步跑热了脱下衣服，我走着走着看见前面有几老头老婆婆一直看着我，我放慢步伐假装玩手机偷偷的抬头看，但还是有两三个一只盯着我看目不转睛的看着我，我承认我慌了里面有个50多岁比较年轻也看着我衣服，我走到大概20米距离我转身就走慢慢的走，耳朵一直听后面走了很久回头看没人我在路边公交车站拿出菜提着，装作很自然的样子跟超市买菜的回来一样，走到小区门口门口旁边有很多老婆婆卖菜我又买了两袋子菜，我买完了走了大概2米有个老头问我这菜好吃么(我当时就觉得很奇怪我也不认识这老头为什么这老头要问我)，我随口回答他是：是的加点猪油炒这菜好吃，我手里拿着手机我一边刷着抖音一边用眼角余光瞟旁边的玻璃我发现老头一直跟着我他还叫了我我假装听不见，我家就在前面小区里面三栋的位置，我就放慢步伐我害怕他知道我住的位置，那老头又走上来看着我问这菜买成多少钱一斤我说3块一斤（？真的好奇怪我感觉就是那个小区后面的别的老头走过来了），我慢慢的走向家的位置走上去了我家就在3楼我到家了，我把窗户开个小缝看那个老头老头跟熟人说了什么就回家了。我吃过晚饭后就在想万一老婆婆发现地里的菜破口大骂一直骂引起人的围观怎么办，这么多人看见我的脸了我心里就很慌了一直不舒服，晚上我拿着50块我想放在我偷菜的位置，我害怕半路被认出来被抓住小区人的围观认出我就太丢人了，我就换了一身衣服慢慢的走到小区后面发现没人就放了50块在偷菜的位置心里就很舒服了[喜极而泣]再也不偷东西了太恐怖了,2022-02-22 20:12:46,4,评论,我今天去小区后面老婆的地里偷菜，我拿了两个超市塑料袋子装了两袋子，脱外套把菜包里面夹在右手肩下，假装跑步跑热了脱下衣服，我走着看见前面有几老头老婆一直看着我，我放慢步伐假装玩手机偷的抬头看，但还是有两三个一只盯着我看目不转睛的看着我，我承认我慌了里面有个50多岁比较年轻也看着我衣服，我走到大概20米距离我转身就走慢的走，耳朵一直听后面走了很久回头看没人我在路边公交车站拿出菜提着，装作很自然的样子跟超市买菜的回来一样，走到小区门口旁边有很多老婆卖菜我又买了两袋子菜，我买完了走了大概2米有个老头问我这菜好吃么(我当时就觉得很奇怪我也不认识这老头为什么这老头要问我)，我随口回答他是：是的加点猪油炒这菜好吃，我手里拿着手机我一边刷着抖音一边用眼角余光瞟旁边的玻璃我发现老头一直跟着我他还叫了我假装听不见，我家就在前面小区里面三栋的位置，我就放慢步伐我害怕他知道我住的位置，那老头又走上来看着我问这菜买成多少钱一斤我说3块一斤（？真的好奇怪我感觉就是那个小区后面的别的老头走过来了），我慢的走向家的位置走上去了我家就在3楼我到家了，我把窗户开个小缝看那个老头跟熟人说了什么就回家了。我吃过晚饭后就在想万一老婆发现地里的菜破口大骂一直骂引起人的围观怎么办，这么多人看见我的脸了我心里就很慌了一直不舒服，晚上我拿着50块我想放在我偷菜的位置，我害怕半路被认出来被抓住小区人的围观认出我就太丢人了，我就换了一身衣服慢的走到小区后面发现没人就放了50块在偷菜的位置心里就很舒服了再也不偷东西了太恐怖了,0.0055
我第一次知道还有撕纸！,2022-02-22 20:09:55,5,评论,我第一次知道还有撕纸！,0.6713
为啥不用剪刀。。。,2022-02-22 20:07:18,5,评论,为啥不用剪刀。,0.2912
我听得好舒服啊[保卫萝卜_哇],2022-02-22 20:03:35,4,评论,我听得好舒服啊,0.9534
这位爷爷曾经来到我的学校教撕纸我甚至加了他的微信[星星眼][doge],2022-02-22 20:04:09,4,评论,这位爷曾经来到我的学校教撕纸我甚至加了他的微信,0.4962
我甚至还有签名[星星眼],2022-02-22 20:07:05,4,回复,我甚至还有签名,0.8813
可能老爷爷有更高深的技术或艺术作品，但是这个确实不好看,2022-02-22 19:59:13,5,评论,可能老爷有更高深的技术或艺术作品，但是这个确实不好看,0.0574
厉害[打call][打call][打call],2022-02-22 19:58:13,4,评论,厉害,0.4862
撕出来的纸居然能这么好看[热词系列_知识增加],2022-02-22 19:58:20,6,评论,撕出来的纸居然能这么好看,0.8726
[打call][打call][打call],2022-02-22 19:58:20,3,评论,,0.5667
手撕的比我剪的好[大哭],2022-02-22 19:53:26,4,评论,手撕的比我剪的好,0.8411
撕纸和剪纸的区别是什么,2022-02-22 19:43:27,5,评论,撕纸和剪纸的区别是什么,0.4763
[热词系列_好耶][热词系列_妙啊][热词系列_爱了爱了],2022-02-22 19:30:45,5,评论,,0.5667
感觉撕纸很助眠,2022-02-22 19:30:04,5,评论,感觉撕纸很助眠,0.8996
我记得我幼儿园学过一点，看见这个视频突然想起来了。,2022-02-22 19:25:29,6,评论,我记得我幼儿园学过一点，看见这个视频突然想起来了。,0.3417
那啥，用剪刀会不会做出来更好看,2022-02-22 19:21:36,5,评论,那啥，用剪刀会不会做出来更好看,0.8324
爷爷撕的好好！好厉害！好漂亮，我的手做不到[大哭],2022-02-22 19:16:35,5,评论,爷撕的好！好厉害！好漂亮，我的手做不到,0.9186
第1000评！,2022-02-22 18:55:16,4,评论,第10评！,0.4205
[tv_呆],2022-02-22 18:54:37,6,评论,,0.5667
西八国：这是我们国家的纸片文化思密达！,2022-02-22 18:54:14,5,评论,西八国：这是我们国家的纸片文化思密达！,0.4093
老爷爷千万别教韩国人，学会后就成他们的非物质文化遗产了，反过来说咱们抄袭他们的,2022-02-22 18:46:07,4,评论,老爷千万别教韩国人，学会后就成他们的非物质文化遗产了，反过来说咱们抄袭他们的,0.0319
好强！！！有点好奇撕之前要不要先打稿或者像邮票一样戳洞洞让纸好撕一点[未来有你_真的么],2022-02-22 18:42:17,5,评论,好强！有点好奇撕之前要不要先打稿或者像邮票一样戳洞让纸好撕一点,0.7933
啊，我的眼睛，发生了什么,2022-02-22 18:41:17,3,评论,啊，我的眼睛，发生了什么,0.3343
好厉害！,2022-02-22 18:35:39,4,评论,好厉害！,0.8507
好厉害,2022-02-22 18:32:48,5,评论,好厉害,0.8592
爷爷超棒的！！,2022-02-22 18:26:16,4,评论,爷超棒的！,0.9943
我也喜欢撕纸，大家都夸我才二十几岁就得了阿尔兹海默症[害羞],2022-02-22 18:10:59,5,评论,我也喜欢撕纸，大家都夸我才二十几岁就得了阿尔兹海默症,0.9289
脑子：我会了！让我来！手：你吹牛皮别带上我[doge],2022-02-22 18:03:14,5,评论,脑子：我会了！让我来！手：你吹牛皮别带上我,0.169
小心偷国的,2022-02-22 17:51:22,5,评论,小心偷国的,0.1114
我学校美术作业做过，真心不好撕，力得把握好，一用力就撕过头了，撕的时候左手得一点一点的移，一幅作品撕下来手特别酸，特别是大拇指[大哭][大哭],2022-02-22 17:41:57,4,评论,我学校美术作业做过，真心不好撕，力得把握好，一用力就撕过头了，撕的时候左手得一点的移，一幅作品撕下来手特别酸，特别是大拇指,0.0172
有手就行，啧[doge]手呢我手去哪了[doge],2022-02-22 17:35:35,3,评论,有手就行，啧,0.3471
我小时候也会，现在不会了,2022-02-22 17:26:28,4,评论,我小时候也会，现在不会了,0.6132
脑子：我会了！让我来！手：你吹牛皮别带上我[doge],2022-02-22 18:03:14,5,评论,脑子：我会了！让我来！手：你吹牛皮别带上我,0.169
小心偷国的,2022-02-22 17:51:22,5,评论,小心偷国的,0.1114
我学校美术作业做过，真心不好撕，力得把握好，一用力就撕过头了，撕的时候左手得一点一点的移，一幅作品撕下来手特别酸，特别是大拇指[大哭][大哭],2022-02-22 17:41:57,4,评论,我学校美术作业做过，真心不好撕，力得把握好，一用力就撕过头了，撕的时候左手得一点的移，一幅作品撕下来手特别酸，特别是大拇指,0.0172
有手就行，啧[doge]手呢我手去哪了[doge],2022-02-22 17:35:35,3,评论,有手就行，啧,0.3471
我小时候也会，现在不会了,2022-02-22 17:26:28,4,评论,我小时候也会，现在不会了,0.6132
老爷爷超厉害🤤,2022-02-22 17:19:46,6,评论,老爷超厉害🤤,0.7369
撕纸好解压啊,2022-02-22 17:16:35,5,评论,撕纸好解压啊,0.9787
他真的好厉害，等到视频最后有掌声的话就更好了[打call],2022-02-22 17:13:49,4,评论,他真的好厉害，等到视频最后有掌声的话就更好了,0.9468
这个视频是自动暂停嘛。。。。,2022-02-22 17:12:27,5,评论,这个视频是自动暂停嘛。,0.4319
我就会撕双喜[笑哭],2022-02-22 16:54:55,4,评论,我就会撕双喜,0.2188
这个就属于脑子以为挺简单，一上手就发现这个是真的超级大佬[笑哭],2022-02-22 16:53:21,4,评论,这个就属于脑子以为挺简单，一上手就发现这个是真的超级大佬,0.2219
棒子:好东西，偷了,2022-02-22 16:51:34,6,评论,棒子:好东西，偷了,0.0634
大师我悟了，但又没有完全悟,2022-02-22 16:47:50,5,评论,大师我悟了，但又没有完全悟,0.1855
儿时回忆了属于是,2022-02-22 16:46:27,6,评论,儿时回忆了属于是,0.7995
切，谁不会啊，那么简单的东西，我今晚做梦试试[doge],2022-02-22 16:43:04,5,评论,切，谁不会啊，那么简单的东西，我今晚做梦试,0.4402
他甚至不屑的想闭上眼睛完成[脸红],2022-02-22 16:37:18,4,评论,他甚至不屑的想闭上眼睛完成,0.4815
这个撕纸声音好舒服 有点催眠,2022-02-22 16:23:37,4,评论,这个撕纸声音好舒服 有点催眠,0.353
我以为要撕出年年有余四个字呢,2022-02-22 16:22:46,3,评论,我以为要撕出年有余四个字呢,0.1683
太棒了吧！！！！,2022-02-22 16:20:52,4,评论,太棒了吧！,0.9073
好厉害,2022-02-22 16:07:32,5,评论,好厉害,0.8592
这撕纸做助眠视频绝对一流,2022-02-22 16:02:26,6,评论,这撕纸做助眠视频绝对一流,0.9948
小时候有幸见过撕纸，是在一个婚礼上。因为是小孩子所以被邀请上去拿纸(展示)，那时候的那位表演者就在我面前撕，像变魔术一样，真的很厉害,2022-02-22 15:56:57,5,评论,小时候有幸见过撕纸，是在一个婚礼上。因为是小孩子所以被邀请上去拿纸(展示)，那时候的那位表演者就在我面前撕，像变魔术一样，真的很厉害,0.8751
脑子：我会了[吃瓜]手：会个捶捶[无语],2022-02-22 15:56:06,4,评论,脑子：我会了,0.1849
小时候我妈教过我搞那个，福字，就是和中国联通那个标志很类似的一个字[嗑瓜子]不过不是用撕的，是用剪刀[妙啊],2022-02-22 15:40:25,5,评论,小时候我妈教过我搞那个，福字，就是和中国联通那个标志很类似的一个字,0.6304
有手就行的东西，给这老毕登能的，还非遗？,2022-02-22 15:36:24,5,评论,有手就行的东西，给这老毕登能的，还非遗？,0.0996
回复 @猛男Kitty :把今堂下体拿过来，我一把撕成两半。,2022-02-22 17:02:45,5,回复,回复 @猛男Kity :把今堂下体拿过来，我一把撕成两半。,0.2617
给你能的，你撕一个我看看，立马事实说话[点赞],2022-02-22 16:55:10,5,回复,给你能的，你撕一个我看，立马事实说话,0.2782
爷爷好厉害,2022-02-22 15:33:02,4,评论,爷好厉害,0.8284
爷爷，如果有韩国人要来学千万别教他们，他们学会了就会拿回去说是自己的[辣眼睛],2022-02-22 15:31:03,6,评论,爷，如果有韩国人要来学千万别教他们，他们学会了就会拿回去说是自己的,0.2482
鼓掌！！给爷爷鼓掌！！！！/呱唧呱唧呱唧呱唧呱唧呱唧,2022-02-22 15:30:48,5,评论,鼓掌！给爷鼓掌！/呱唧,0.9917
我们班老师撕的比他好[doge],2022-02-22 15:22:02,3,评论,我们班老师撕的比他好,0.8453
有剪纸呀,2022-02-22 15:04:03,5,评论,有剪纸呀,0.8297
脑子:慢一点慢一点啊[藏狐],2022-02-22 15:04:00,5,评论,脑子:慢一点啊,0.0721
好六啊，就是运镜扣鸡腿，太晃了哥,2022-02-22 15:01:47,5,评论,好六啊，就是运镜扣鸡腿，太晃了哥,0.5428
好厉害[打call],2022-02-22 15:01:39,5,评论,好厉害,0.8592
这个是不是要有指甲壳,2022-02-22 14:51:15,4,评论,这个是不是要有指甲壳,0.2062
老爷爷祝你身体健康[爱心],2022-02-22 14:44:04,6,评论,老爷祝你身体健康,0.4623
前面弹幕说会撕满天星的时候，我还努力绷着。后面又来一条“我会撕小伞”，直接绷不住了给我。神特么小伞[笑哭][笑哭][笑哭],2022-02-22 14:43:56,3,评论,前面弹幕说会撕满天星的时候，我还努力绷着。后面又来一条“我会撕小伞”，直接绷不住了给我。神特么小伞,0.2946
撕纸嘛 这不是人人都会吗 诶 等等 这 卧槽 我不是人,2022-02-22 14:41:43,5,评论,撕纸嘛 这不是人都会吗 诶 等 这 卧槽 我不是人,0.0051
可以配个音乐 看着更享受 爷爷撕也有乐趣,2022-02-22 14:29:13,6,评论,可以配个音乐 看着更享受 爷撕也有乐趣,0.8842
我也会，给我一张a4纸看我给你撕出一堆高度还原头皮屑[妙啊],2022-02-22 14:25:07,5,评论,我也会，给我一张a4纸看我给你撕出一堆高度还原头皮屑,0.1672
这是游刃有余的余吧,2022-02-22 14:23:01,5,评论,这是游刃有余的余吧,0.9054
撕纸王,2022-02-22 14:24:19,6,评论,撕纸王,0.6467
我三个月能撕纸，我骄傲了吗？,2022-02-22 14:18:45,5,评论,我三个月能撕纸，我骄傲了吗？,0.4119
厉害呀。,2022-02-22 14:12:50,5,评论,厉害呀。,0.5493
闭上眼睛戴耳机听，然后来谢我[墨镜],2022-02-22 14:05:21,5,评论,闭上眼睛戴耳机听，然后来谢我,0.9198
有一说一，第一次看到撕纸，今天之前只听过剪纸，再说一个事，我今年25周岁，可以说从小到大没用过中医疗法，除了药店见过中医药柜，唯一一次见过中医疗法是我妈中风去针灸治疗，每天早上五六点起床去排队，一个多月治标不治本，只能说勉强控制，最后去北京哪个医院才控制住。有些东西，你让我去宣传，去学习，我都不知道名字，你让我怎么宣传学习？,2022-02-22 14:04:19,5,评论,有一说一，第一次看到撕纸，今天之前只听过剪纸，再说一个事，我今年25周岁，可以说从小到大没用过中医疗法，除了药店见过中医药柜，唯一次见过中医疗法是我妈中风去针灸治疗，每天早上五六点起床去排队，一个多月治标不治本，只能说勉强控制，最后去北京哪个医院才控制住。有些东西，你让我去宣传，去学习，我都不知道名字，你让我怎么宣传学习？,0.1055
就像珍惜动物，无论你在怎么保护，最终只会陈列在博物馆，我只能保证自己不会去破坏杀戮，别人去保护，我会予以鼓励，别人去破坏，我看不到也管不到，除了国家，任何个人都是无力的,2022-02-22 14:09:47,5,回复,就像珍惜动物，无论你在怎么保护，最终只会陈列在博物馆，我只能保证自己不会去破坏杀戮，别人去保护，我会予以鼓励，别人去破坏，我看不到也管不到，除了国家，任何个人都是无力的,0.0464
纸涨价了他有很大的责任[辣眼睛][辣眼睛],2022-02-22 14:05:00,3,评论,纸涨价了他有很大的责任,0.5966
老爷爷出个asmr吧，好喜欢听(｢･ω･)｢嘿,2022-02-22 14:00:29,5,评论,老爷出个asmr吧，好喜欢听(｢･ω･)｢嘿,0.9625
我撕纸：废品爷爷撕纸：佳品,2022-02-22 13:50:24,4,评论,我撕纸：废品爷撕纸：佳品,0.7821
"小西八偷了我们不少东西1、拔河（起源中国但被偷国申遗）2、暖炕（起源中国流传千年，各地都有，在偷国叫做暖炕，被偷国申遗）3端午祭（节）（就是端午节！！偷语发音Da—端，no—午，je—节。偷国申遗全称Gangneung Danoje Festival，这使咱们申请端午节只能用龙舟节代替，在国际上咱们说端午节，外国人首先会想到的是端午节是偷国节日！！！）4、丹青（没错就是你想到的那个丹青，人家六七十年代就申遗了）5、板索里（咱们的快板、评书、京韵大鼓、相声、京剧和天桥把式被偷国叫了一个这么土的名称申遗了，而且咱们在申遗快板、评书、京韵大鼓时几乎不能通过了）6、木结构建筑（咱们国家华美的建筑结构被偷国申遗了）7、活字印刷术（就是咱们的四大发明之一啊）8、宫廷礼乐（咱们国家的音乐啊，它们演奏的乐器都是咱们国家的）9、灵山斋（咱们国家佛教文化仪式，偷国没有的！！！）10、韩国传统武术（对标中国传统武术，而且咱们申遗武术时无法用传统武术申遗）11、麻织（起源于中国千年前，却被偷国申遗，而且如果再申遗这个确不能用这个名字）12、猎鹰（起源于千年前的中国，那时候偷国人可能还是野“人”）13、海女（起源于咱们国家和日本沿海地区，偷国到了近代才有的）14、摔跤（起源千年前咱们国家的）15、针灸（目前有疑问，但被成功申遗的几率很大，因为目前针灸标准99％来自偷国）16、海印寺（这个文化包含了中国和日本的寺庙文化，佛家文化，还有经卷和雕刻等。估计还有很多人不知道这个吧，但是已经被偷了）17、泡菜（四川泡菜一个小小分只，但是很恶心的是它们把百度百科中泡菜起源中国的词条举报删除了，转身就向世界宣称泡菜起源偷国，但是泡菜制作标准是中国定的）18、儒学书院（近乎是把孔子申遗了）19、东医宝鉴（对标的就是中医！！！）偷国申遗的几乎都是中国文化，以上是我从知乎网友那里整理过来的，但这只是九牛一年，韩国财团再用金钱控制各国的博物馆，尤其是泛亚地区，它们把东北，辽东地区划到了偷国故土，其中最为典型的就是乌兹别克斯坦，每个儿童都会去他们那里的一个博物馆参观，但是那个博物馆是偷国财团资助的，他们会从幼年就被灌输咱们的东北，辽东地区是偷国的！！这些是我复制的就想让大家知道事情的严重性",2022-02-22 13:45:19,4,评论,"小西八偷了我们不少东西1、拔河（起源中国但被偷国申遗）2、暖炕（起源中国流传千年，各地都有，在偷国叫做暖炕，被偷国申遗）3端午祭（节）（就是端午节！偷语发音Da—端，no—午，je—节。偷国申遗全称Gangneung Danoje Festival，这使咱们申请端午节只能用龙舟节代替，在国际上咱们说端午节，外国人首先会想到的是端午节是偷国节日！）4、丹青（没错就是你想到的那个丹青，人家六七十年代就申遗了）5、板索里（咱们的快板、评书、京韵大鼓、相声、京剧和天桥把式被偷国叫了一个这么土的名称申遗了，而且咱们在申遗快板、评书、京韵大鼓时几乎不能通过了）6、木结构建筑（咱们国家华美的建筑结构被偷国申遗了）7、活字印刷术（就是咱们的四大发明之一啊）8、宫廷礼乐（咱们国家的音乐啊，它们演奏的乐器都是咱们国家的）9、灵山斋（咱们国家佛教文化仪式，偷国没有的！）10、韩国传统武术（对标中国传统武术，而且咱们申遗武术时无法用传统武术申遗）1、麻织（起源于中国千年前，却被偷国申遗，而且如果再申遗这个确不能用这个名字）12、猎鹰（起源于千年前的中国，那时候偷国人可能还是野“人”）13、海女（起源于咱们国家和日本沿海地区，偷国到了近代才有的）14、摔跤（起源千年前咱们国家的）15、针灸（目前有疑问，但被成功申遗的几率很大，因为目前针灸标准9％来自偷国）16、海印寺（这个文化包含了中国和日本的寺庙文化，佛家文化，还有经卷和雕刻等。估计还有很多人不知道这个吧，但是已经被偷了）17、泡菜（四川泡菜一个小分只，但是很恶心的是它们把百度百科中泡菜起源中国的词条举报删除了，转身就向世界宣称泡菜起源偷国，但是泡菜制作标准是中国定的）18、儒学书院（近乎是把孔子申遗了）19、东医宝鉴（对标的就是中医！）偷国申遗的几乎都是中国文化，以上是我从知乎网友那里整理过来的，但这只是九牛一年，韩国财团再用金钱控制各国的博物馆，尤其是泛亚地区，它们把东北，辽东地区划到了偷国故土，其中最为典型的就是乌兹别克斯坦，每个儿童都会去他们那里的一个博物馆参观，但是那个博物馆是偷国财团资助的，他们会从幼年就被灌输咱们的东北，辽东地区是偷国的！这些是我复制的就想让大家知道事情的严重性",0.7583
爷爷好厉[热词系列_害],2022-02-22 13:45:01,4,评论,爷好厉,0.4961
其实有些文化小西巴想偷都偷不走，它们不会啊。,2022-02-22 13:40:04,6,评论,其实有些文化小西巴想偷都偷不走，它们不会啊。,0.035
看视频：我靠爷爷好牛！看评论：哇网友好牛！[辣眼睛],2022-02-22 13:33:54,4,评论,看视频：我靠爷好牛！看评论：哇网友好牛！,0.8683
之前小时候上幼儿园有个老奶奶教过，居然还是非遗[辣眼睛],2022-02-22 13:23:46,5,评论,之前小时候上幼儿园有个老奶教过，居然还是非遗,0.4033
弹幕有人说没看之前以为是手撕金鱼，好残忍[笑哭],2022-02-22 13:20:27,4,评论,弹幕有人说没看之前以为是手撕金鱼，好残忍,0.7661
都非遗了，就别刷西八国了吧,2022-02-22 13:19:48,5,评论,都非遗了，就别刷西八国了吧,0.2121
这个多半赚不了多少钱，这种世道很难发扬光大的,2022-02-22 13:15:22,5,评论,这个多半赚不了多少钱，这种世道很难发扬光大的,0.02
我会撕满天星[doge],2022-02-22 12:56:04,4,评论,我会撕满天星,0.2318
[鼓掌][鼓掌][鼓掌],2022-02-22 12:46:04,5,评论,,0.5667
我这手 也就能手撕个包菜 唉╯﹏╰,2022-02-22 12:46:35,6,评论,我这手 也就能手撕个包菜 唉╯﹏╰,0.0659
厉害,2022-02-22 12:46:26,3,评论,厉害,0.4862
好准，手撕出形来本身难度就很高，还有这熟练的速度,2022-02-22 12:44:28,6,评论,好准，手撕出形来本身难度就很高，还有这熟练的速度,0.9734
理综卷能撕吗[吃瓜],2022-02-22 12:38:48,4,评论,理综卷能撕吗,0.0785
叔叔好厉害[打call],2022-02-22 12:36:12,5,评论,叔好厉害,0.95
好厉害！,2022-02-22 12:35:40,4,评论,好厉害！,0.8507
老爷子666真棒，希望你的传统手艺能永远传递下去，看着你撕纸真是种享受,2022-02-22 12:30:09,5,评论,老爷子6真棒，希望你的传统手艺能永远传递下去，看着你撕纸真是种享受,0.9927
声音好助眠啊！喜欢:),2022-02-22 12:30:05,5,评论,声音好助眠啊！喜欢:),0.939
剪刀不好用吗还是,2022-02-22 12:11:44,5,评论,剪刀不好用吗还是,0.0275
你生活得多无趣才能说出这种话[藏狐],2022-02-22 12:30:41,4,回复,你生活得多无趣才能说出这种话,0.0494
因为我不会，所以我才会,2022-02-22 12:10:37,6,评论,因为我不会，所以我才会,0.6142
人家撕纸是非遗，我撕纸是废物[笑哭][笑哭],2022-02-22 11:55:02,5,评论,人家撕纸是非遗，我撕纸是废物,0.0158
原来我连撕纸都不配了,2022-02-22 11:49:28,3,评论,原来我连撕纸都不配了,0.0101
撕的比我剪的都好,2022-02-22 11:49:59,3,回复,撕的比我剪的都好,0.8013
我只是觉得可以用剪刀剪，为啥要用手撕  挺不理解的（别喷我，只是觉得剪刀更好看也更圆滑）,2022-02-22 11:47:04,5,评论,我只是觉得可以用剪刀剪，为啥要用手撕 挺不理解的（别喷我，只是觉得剪刀更好看也更圆滑）,0.6524
因为这样更能体现心灵手巧，很多细小的地方用手撕就比较厉害了,2022-02-22 12:31:51,4,回复,因为这样更能体现心灵手巧，很多细小的地方用手撕就比较厉害了,0.7352
爷爷撕纸是艺术，我撕纸就是老年痴呆前兆了[大哭],2022-02-22 11:45:03,5,评论,爷撕纸是艺术，我撕纸就是老年痴呆前兆了,0.0152
还有人传承吗[大哭],2022-02-22 11:40:09,4,评论,还有人传承吗,0.4184
太牛了,2022-02-22 11:34:13,6,评论,太牛了,0.4431
建议关弹幕,2022-02-22 11:32:42,2,评论,建议关弹幕,0.5541
我觉得这和剪纸差不多,2022-02-22 11:29:57,4,评论,我觉得这和剪纸差不多,0.7678
我的手就是剪子！,2022-02-22 11:30:31,5,评论,我的手就是剪子！,0.5707
小学上课,2022-02-22 11:26:57,4,评论,小学上课,0.7602
欣赏不来,2022-02-22 11:26:15,4,评论,欣赏不来,0.1299
小时候我爷爷也是这样教我撕五角星的，看到这个视频之后想去撕一个，然后突然意识到他走了好久，我忘记怎么撕了呜呜呜呜呜呜呜呜呜,2022-02-22 11:21:27,5,评论,小时候我爷也是这样教我撕五角星的，看到这个视频之后想去撕一个，然后突然意识到他走了好久，我忘记怎么撕了呜,0.4011
👏👏👏,2022-02-22 11:21:31,5,评论,👏,0.6055
就这个鱼而言，很一般,2022-02-22 11:18:21,3,评论,就这个鱼而言，很一般,0.035
很好看[萌宠小熊_脸红],2022-02-22 11:14:44,5,评论,很好看,0.9902
我去，牛批,2022-02-22 11:04:50,5,评论,我去，牛批,0.7054
就这？,2022-02-22 11:01:25,5,评论,就这？,0.0485
给俺们爷爷鼓掌👏🏻👏🏻👏🏻👏🏻,2022-02-22 10:58:00,4,评论,给俺们爷鼓掌👏🏻,0.9735
手艺挺好 就是这个摄像大哥能不能不总晃悠 而且你这镜头飘忽不定 主题内容完全没有想慢慢看的想法,2022-02-22 10:57:58,6,评论,手艺挺好 就是这个摄像大哥能不总晃悠 而且你这镜头飘忽不定 主题内容完全没有想慢看的想法,0.1025
这就会了思密达，我去审了思密达[脸红],2022-02-22 10:51:10,5,评论,这就会了思密达，我去审了思密达,0.1548
怎么手撕鬼子,2022-02-22 10:50:44,4,评论,怎么手撕鬼子,0.0511
挺不错的呀(*๓´╰╯`๓)♡,2022-02-22 10:27:21,2,评论,挺不错的呀(*๓´╰╯`๓)♡,0.9154
申遗了西八儿,2022-02-22 10:23:27,5,评论,申遗了西八儿,0.5628
可以把这个视频给老先生看嘛，希望他可以看到这掌声一样的几万个赞,2022-02-22 10:23:52,6,评论,可以把这个视频给老先生看嘛，希望他可以看到这掌声一样的几万个赞,0.9915
脑子:我会了  手:你放屁,2022-02-22 10:22:37,4,评论,脑子:我会了 手:你放屁,0.0191
人家撕完是金鱼，我撕完是废纸,2022-02-22 10:18:00,5,评论,人家撕完是金鱼，我撕完是废纸,0.0667
这相比用剪刀剪有什么先进之处吗，还是说这只是没有剪刀的剪纸[tv_疑问],2022-02-22 10:20:21,4,评论,这相比用剪刀剪有什么先进之处吗，还是说这只是没有剪刀的剪纸,0.1737
爷爷好厉害,2022-02-22 09:57:44,5,评论,爷好厉害,0.8284
好棒！！！,2022-02-22 09:54:33,5,评论,好棒！,0.9945
奶奶的，有一个弹幕说毫无美感的，你出来，我看看你有多大美感,2022-02-22 09:43:10,5,评论,奶的，有一个弹幕说毫无美感的，你出来，我看你有多大美感,0.3059
