评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
救救，水印叻,2021-08-09 22:36:21,5,评论,救，水印叻,0.6948
活久见,2021-08-09 22:07:08,4,评论,活久见,0.6105
这个我去贵州玩的时候玩过，真的好难搞[笑哭]我还是拿模版画的都很难画均匀，不过最后画出来效果还可以,2021-08-09 22:05:28,5,评论,这个我去贵州玩的时候玩过，真的好难搞我还是拿模版画的都很难画均匀，不过最后画出来效果还可以,0.981
好漂亮,2021-08-09 20:41:44,6,评论,好漂亮,0.9831
牛逼,2021-08-09 20:25:38,5,评论,牛逼,0.693
太美了！,2021-08-09 20:12:32,4,评论,太美了！,0.8842
哇好看,2021-08-09 19:33:31,5,评论,哇好看,0.9873
结果是真好看，过程也是真臭[tv_笑哭][tv_笑哭],2021-08-09 18:18:18,6,评论,结果是真好看，过程也是真臭,0.7761
为什么除蜡的时候，加热蜡融化不会渗到布匹里面？,2021-08-09 17:55:54,6,评论,为什么除蜡的时候，加热蜡融化不会渗到布匹里面？,0.0901
制作细节这么清楚，千万不要给韩国人看到！,2021-08-09 17:50:41,6,评论,制作细节这么清楚，千万不要给韩国人看到！,0.029
做过一个月，成品是真的绝望，和草稿不说一模一样只是毫不相干，封蜡最好的一个脱蜡时经验不足白的地方染色了，还有那个染料是真的臭[笑哭][笑哭][辣眼睛],2021-08-09 17:40:14,5,评论,做过一个月，成品是真的绝望，和草稿不说一模一样只是毫不相干，封蜡最好的一个脱蜡时经验不足白的地方染色了，还有那个染料是真的臭,0.1104
应该和扎染的染料差不多吧，如果这样的话还建议染色时戴下手套。之前学农做扎染手上的染料洗到快蜕皮了还有颜色[笑哭],2021-08-09 14:45:05,5,评论,应该和扎染的染料差不多吧，如果这样的话还建议染色时戴下手套。之前学农做扎染手上的染料洗到快蜕皮了还有颜色,0.4082
偷国警告[doge],2021-08-09 14:29:53,5,评论,偷国警告,0.278
在工艺课里试过…请收下我的膝盖（把樱花画成饼的我只能看着流口水了）,2021-08-09 13:47:12,5,评论,在工艺课里试过…请收下我的膝盖（把樱花画成饼的我只能看着流口水了）,0.8378
这手……辛苦了[拥抱],2021-08-09 13:13:11,5,评论,这手…辛苦了,0.6517
我们学校有贵州蜡染选修课，我选过这个课，这个腊的温度很难掌握，而且画腊画的时候也要小心翼翼，稍不注意就冷了，封不住腊就染不好看,2021-08-09 11:57:31,5,评论,我们学校有贵州蜡染选修课，我选过这个课，这个腊的温度很难掌握，而且画腊画的时候也要小心翼，稍不注意就冷了，封不住腊就染不好看,0.1101
蜡染？？？,2021-08-09 11:17:17,5,评论,蜡染？,0.1316
喜欢！,2021-08-09 11:12:04,5,评论,喜欢！,0.9565
好nb的样子[妙啊],2021-08-09 10:17:52,5,评论,好nb的样子,0.6636
好神。。。好漂亮。。,2021-08-09 09:56:01,6,评论,好神。好漂亮。,0.9775
跟扎染的原理一样呢,2021-08-09 08:38:15,5,评论,跟扎染的原理一样呢,0.462
这个要是被偷国看到。。。。,2021-08-09 00:03:03,4,评论,这个要是被偷国看到。,0.3495
中国没有奢饰品？中国的奢饰品你买不起。[打call][打call][打call],2021-08-08 23:55:52,5,评论,中国没有奢饰品？中国的奢饰品你买不起。,0.0406
球球楼主打上水印！！！小心韩国人偷窃视频！！！,2021-08-08 23:14:14,6,评论,球楼主打上水印！小心韩国人偷窃视频！,0.018
签偷国：得申遗,2021-08-08 20:46:27,5,评论,签偷国：得申遗,0.6225
难怪以前老听说纺织行业是污染大户…,2021-08-08 20:14:32,5,评论,难怪以前老听说纺织行业是污染大户…,0.2028
发生了什么？？？,2021-08-08 19:43:13,6,评论,发生了什么？,0.0438
开头：这什么玩意？结尾：跪了！,2021-08-08 19:10:42,5,评论,开头：这什么玩意？结尾：跪了！,0.0144
哇，有链接嘛[星星眼]要是有同款帆布包就好了，绝美！好想要啊啊啊啊,2021-08-08 19:01:52,5,评论,哇，有链接嘛要是有同款帆布包就好了，绝美！好想要啊,0.9732
别让棒子看见了,2021-08-08 15:23:47,5,评论,别让棒子看见了,0.1835
韩国人：拿来吧你,2021-08-08 14:30:13,5,评论,韩国人：拿来吧你,0.3689
打上水印，小心偷国贼[藏狐],2021-08-08 06:39:14,5,评论,打上水印，小心偷国贼,0.0472
蓝印花布,2021-08-08 03:36:02,5,评论,蓝印花布,0.7519
啊，那个我可以弱弱问一句这是不是白族的那个扎染?（我没有任何的恶意，就是单纯问一句，如果不是就算了）,2021-08-07 23:01:15,3,评论,啊，那个我可以弱问一句这是不是白族的那个扎染?（我没有任何的恶意，就是单纯问一句，如果不是就算了）,0.2657
不是哦,2021-08-07 23:02:03,5,回复,不是哦,0.2733
哇⊙∀⊙！哇,2021-08-07 20:25:42,5,评论,哇⊙∀⊙！哇,0.8584
苗族的？,2021-08-07 19:50:48,5,评论,苗族的？,0.2485
作为做蜡的，我想问问是什么蜡,2021-08-07 19:48:05,5,评论,作为做蜡的，我想问是什么蜡,0.2855
不错[支持],2021-08-07 12:08:58,6,评论,不错,0.9475
警惕韩国人打申遗牌！,2021-08-07 09:51:49,5,评论,警惕韩国人打申遗牌！,0.0901
嗯．．．就是一鍵三連這個樣子。,2021-08-07 07:29:59,6,评论,嗯．就是一鍵三連這個樣子。,0.3553
太美了！[打call],2021-08-06 23:22:12,5,评论,太美了！,0.8842
不能让韩国看到。,2021-08-06 23:10:04,5,评论,不能让韩国看到。,0.1605
想起之前学习蜡染扎染的经历,2021-08-06 21:42:09,6,评论,想起之前学习蜡染扎染的经历,0.7183
不得不感慨，蜡的用途是真的广失蜡铸造皮料布料处理蜡烛很多很多，蜡烛真的蛮重要的。,2021-08-06 21:15:52,4,评论,不得不感慨，蜡的用途是真的广失蜡铸造皮料布料处理蜡烛很多，蜡烛真的蛮重要的。,0.9479
而且很难找到什么东西来替代蜡烛,2021-08-06 21:16:09,4,回复,而且很难找到什么东西来替代蜡烛,0.3973
UP打水印哇,2021-08-06 19:22:34,4,评论,UP打水印哇,0.7301
美美美,2021-08-06 16:11:18,4,评论,美,0.9667
蜡是可以循环用吗？,2021-08-06 14:35:14,5,评论,蜡是可以循环用吗？,0.1392
可以的,2021-08-06 15:08:21,5,回复,可以的,0.8309
卧槽,2021-08-06 05:49:14,6,评论,卧槽,0.0255
好美啊,2021-08-06 01:21:46,6,评论,好美啊,0.9822
这叫手艺人,2021-08-06 00:42:40,5,评论,这叫手艺人,0.3845
好艺术,2021-08-06 00:10:06,6,评论,好艺术,0.7759
好美啊！！！！[打call][打call][打call],2021-08-05 23:19:33,5,评论,好美啊！,0.982
@江寻千 @江寻千 @江寻千 @江寻千 [doge],2021-08-05 23:11:38,5,评论,@江寻千 ,0.8728
这也太好看了吧,2021-08-05 22:34:32,6,评论,这也太好看了吧,0.7851
想买这种布,2021-08-05 22:34:14,6,评论,想买这种布,0.3384
韩国：非遗？拿来吧你,2021-08-05 20:34:09,6,评论,韩国：非遗？拿来吧你,0.0728
我先来，小心韩国人,2021-08-05 19:42:21,6,评论,我先来，小心韩国人,0.1946
好美！,2021-08-05 19:07:07,5,评论,好美！,0.9858
现代的染色方法，还是古代的方法？,2021-08-05 18:03:35,3,评论,现代的染色方法，还是古代的方法？,0.1464
古法,2021-08-05 19:01:25,5,回复,古法,0.7285
🇰🇷：好的，我马上偷,2021-08-05 17:30:24,3,评论,🇰🇷：好的，我马上偷,0.6154
HE染色，诶嘿,2021-08-05 17:30:16,5,评论,HE染色，诶嘿,0.6519
请问哪里有的卖吗？,2021-08-05 16:09:24,5,评论,请问哪里有的卖吗？,0.058
回复 @子木染物 :就视频这样的大概多少钱,2021-08-10 23:07:00,5,回复,回复 @子木染物 :就视频这样的大概多少钱,0.2025
可以定制哦,2021-08-05 17:34:24,5,回复,可以定制哦,0.9547
可以定制哦，,2021-08-05 16:10:02,5,回复,可以定制哦，,0.9341
这也太哇塞拉[打call][打call],2021-08-05 15:55:13,4,评论,这也太哇塞拉,0.2192
小心韩国人,2021-08-05 14:34:39,4,评论,小心韩国人,0.0833
woc巨好看,2021-08-05 08:57:11,5,评论,woc巨好看,0.993
小心韩国人,2021-08-05 07:53:22,5,评论,小心韩国人,0.0833
亮甲要吗？,2021-08-05 04:32:39,6,评论,亮甲要吗？,0.0352
别说了，是我买不起的样子。,2021-08-05 01:49:34,3,评论,别说了，是我买不起的样子。,0.1997
感觉成品布做旗袍好看,2021-08-04 22:32:17,4,评论,感觉成品布做旗袍好看,0.962
科普一下，这是贵州安顺的蜡染。,2021-08-04 21:34:55,4,评论,科普一下，这是贵州安顺的蜡染。,0.6152
是我攒三年钱都买不起的样子[doge],2021-08-04 21:03:15,5,评论,是我攒三年钱都买不起的样子,0.6778
没那么夸张，,2021-08-04 21:31:23,5,回复,没那么夸张，,0.3167
不用担心韩国人看到，韩国人是中国人发明的，只是我们懒得申遗罢了[墨镜][墨镜],2021-08-04 19:11:43,3,评论,不用担心韩国人看到，韩国人是中国人发明的，只是我们懒得申遗罢了,0.5659
太漂亮了,2021-08-04 18:09:24,4,评论,太漂亮了,0.8645
这块布直接当画就行了，直接不用做成衣服什么的就很好看,2021-08-04 16:36:09,4,评论,这块布直接当画就行了，直接不用做成衣服什么的就很好看,0.9325
卧槽    我能接受它贵了[保佑],2021-08-04 14:49:39,4,评论,卧槽 我能接受它贵了,0.0588
水印！水印！水印！,2021-08-04 14:29:07,5,评论,水印！,0.7336
太牛啦,2021-08-04 13:59:31,5,评论,太牛啦,0.708
家里还在用12寸黑白电视机的时候中央台就报道过过蜡染，没想到30多年以后还能见到。,2021-08-04 13:51:02,6,评论,家里还在用12寸黑白电视机的时候中央台就报道过蜡染，没想到30多年以后还能见到。,0.8249
不得不说，扎染的染料真的一言难尽，难闻哈哈,2021-08-04 12:25:00,2,评论,不得不说，扎染的染料真的一言难尽，难闻哈,0.2937
手。。。,2021-08-04 09:15:18,3,评论,手。,0.453
[藏狐][doge][微笑][OK][妙啊][辣眼睛][吃瓜][滑稽][打call][歪嘴][笑哭][脱单doge][给心心][酸了][大哭][嫌弃][疑惑][惊讶][大笑,2021-08-04 06:50:37,5,评论,[大笑,0.412
好厉害呀,2021-08-04 03:08:02,4,评论,好厉害呀,0.8166
我们学校做过蜡染,2021-08-04 01:56:38,5,评论,我们学校做过蜡染,0.8429
我还以为是我爷爷做衣服用的那种划粉。。。,2021-08-03 23:49:48,5,评论,我还以为是我爷做衣服用的那种划粉。,0.3162
漂亮,2021-08-03 23:12:15,5,评论,漂亮,0.9658
亮布？,2021-08-03 22:55:07,4,评论,亮布？,0.087
有没有人给我解释一下视频里每一步具体在做什么?这种布和普通染色布有什么区别?,2021-08-03 22:30:17,6,评论,有没有人给我解释一下视频里每一步具体在做什么?这种布和普通染色布有什么区别?,0.0658
好贵 好贵（）好精致！,2021-08-03 21:39:55,6,评论,好贵 好贵（）好精致！,0.884
好厉害，是魔法（确信,2021-08-03 21:23:39,5,评论,好厉害，是魔法（确信,0.844
