评论内容,评论时间,评论人等级,评论类型
这就完了？[tv_大哭],2021-09-19 21:55:55,4,评论
一镜到底[点赞][点赞][点赞],2021-09-19 21:52:43,3,评论
这绝了！[打call],2021-09-19 21:50:42,5,评论
(⊙o⊙)哇，嫦娥姐姐，我的嫦娥姐姐[星星眼][星星眼][星星眼],2021-09-19 21:48:26,5,评论
太短了！！！！,2021-09-19 21:49:02,5,评论
想完整地听完戏,2021-09-19 21:46:12,4,评论
唱戏的小姐姐也太绝了！,2021-09-19 21:46:35,4,评论
感觉 结束的好突然？,2021-09-19 21:46:08,4,评论
看的热泪盈眶是怎么回事[给心心],2021-09-19 21:44:23,5,评论
真TM好看,2021-09-19 21:44:08,5,评论
太割裂了。不知道为啥京剧排面这么大，光介绍背景就能当做一个节目。,2021-09-19 21:45:14,5,评论
因为很多人不了解京剧才需要科普的，并不是京剧排面大OK。,2021-09-19 22:05:24,3,回复
可能是因为唱词儿有关？我也不太清楚，可能下次就是地方戏了,2021-09-21 09:31:52,5,回复
回复 @美国圣伊丽莎白医院 :喜欢听戏的话需要了解这些吗？说句不好听的，喜欢吃鸡蛋还要去见见下蛋的鸡？你戏唱的好听总会有看、然后去了解的，甚至去专门学的。而不是像这样说我的历史多么多么悠久，你们都过来听。,2021-09-20 01:22:36,5,回复
不错[支持],2021-09-19 21:43:39,4,评论
这个也太牛B了！虽然我不是戏迷但是长镜头拉下来看得非常入迷[喜欢]里面放了好多非遗相关啊[给心心],2021-09-19 21:44:07,5,评论
最喜欢这个,2021-09-19 21:41:06,4,评论
好厉害,2021-09-19 21:40:12,4,评论
我要是八戒遇到这样的嫦娥我觉得我能醉上天[嗑瓜子],2021-09-19 21:38:23,5,评论
震惊！！鞋底竟然是用纸做的,2021-09-19 21:36:29,5,评论
千层底，没听说过,2021-09-19 22:43:24,3,回复
都是中华传统文化戏曲,2021-09-19 21:35:12,3,评论
好是好，就是太短了，还没看就完了,2021-09-19 21:32:34,5,评论
看哭了,2021-09-19 21:32:01,6,评论
我感觉这个是今天晚上质量最高的作品，越来越期待重阳了[支持][支持][支持][支持][支持],2021-09-19 21:31:30,3,评论
你永远可以相信河大卫,2021-09-19 21:30:37,5,评论
牛逼,2021-09-19 21:31:39,5,评论
传承不会因时间而改变！,2021-09-19 21:31:06,5,评论
我们有这么多的宝贵文化，真的应该让现在的年轻人多了解了解的。,2021-09-19 21:29:54,3,评论
说得对，传承不会因时间而改变[支持],2021-09-19 21:28:24,3,评论
请问这是北京的安徽会馆吗？就是胡同里的那个戏园儿，戏台真的太像了，又或者是所有戏台都是这样，只不过我没见过太多看错了。。。,2021-09-19 21:29:44,5,评论
仰韶文化宣传片 金主家做的https://www.bilibili.com/video/BV13w411R7tJ?share_source=copy_web,2021-09-19 21:27:04,4,评论
我真的好喜欢这个节目[打call][打call][打call],2021-09-19 21:26:48,5,评论
[热词系列_吹爆]这得上热门,2021-09-19 21:26:30,6,评论
超喜欢这个节目,2021-09-19 21:25:42,5,评论
传承,2021-09-19 21:25:01,4,评论
这舞台看的我愣了一下，因为好熟悉啊。。。学校带我们去过这里，就是这个戏台，我感觉应该不会错，而且里面一个戏剧演员好像就是当时为我们演大闹龙宫的，当时我们学校去的时候还有电视台在拍呢。。。忽然间亲切了起来！！！！,2021-09-19 21:23:50,5,评论
为啥用纸做鞋底呀？（真心不懂求解答[doge]）,2021-09-19 21:22:34,6,评论
我喜欢这个！,2021-09-19 21:22:24,5,评论
薪火相传，奋飞不辍,2021-09-19 21:23:35,5,评论
太短了[tv_大哭],2021-09-19 21:21:54,5,评论
最喜欢这个节目,2021-09-19 21:21:45,5,评论
多唱两句啊,2021-09-19 21:20:42,5,评论
传承会带给我们力量[Cat_fight] 我爱死这句！,2021-09-19 21:21:25,5,评论
哇塞，鸡皮疙瘩起来了[OK],2021-09-19 21:21:22,4,评论
天蓬竟是我自己Σ( ° △ °|||)︴,2021-09-19 21:18:22,3,评论
我也好喜欢这个,2021-09-19 21:18:22,5,评论
一圈看完，这个印象最深，镜头语言很不错。[羞羞],2021-09-19 21:15:41,6,评论
完整版的在哪看啊,2021-09-19 21:15:26,5,评论
直播回放,2021-09-19 21:26:10,4,回复
优酷应该有,2021-09-19 21:25:56,4,回复
[tv_点赞][tv_点赞][tv_鼓掌][tv_鼓掌][tv_点赞][tv_点赞][tv_鼓掌][tv_鼓掌],2021-09-19 21:13:38,5,评论
没听够啊，为什么没有完整版啊[大哭][大哭][大哭],2021-09-19 21:11:52,5,评论
好喜欢这个节目[打call][打call][打call],2021-09-19 21:10:27,5,评论
戏曲节目也好看！吸引人看下去[罗小黑_鼓掌],2021-09-19 21:10:05,6,评论
后台演员的身段气质太迷人了！呜呜呜,2021-09-19 21:09:34,4,评论
绝了！,2021-09-19 21:09:15,5,评论
咋弄币不够了，这咋弄,2021-09-19 21:08:48,6,评论
"那句""准备开锣了!""真是带感啊，让我这个70后瞬间秒回儿时在老家集市上爬戏台的快乐时光……",2021-09-19 21:07:59,4,评论
美,2021-09-19 21:07:47,5,评论
真爱这个节目,2021-09-19 21:06:14,5,评论
什么时候拍成电影或者电视剧,2021-09-19 21:07:55,5,评论
[给心心][给心心][给心心]喜欢传统文化,2021-09-19 21:06:39,5,评论
二郎神拿到武器的那个眼神，瞬间入戏,2021-09-19 21:05:51,5,评论
你们都是没看直播的吧[嗑瓜子][嗑瓜子][嗑瓜子],2021-09-19 21:04:25,4,评论
最喜欢的一个节目！！！后台的故事太吸引人了！,2021-09-19 21:05:37,4,评论
秋月稷和这个节目是我最喜欢的两个[热词系列_神仙UP][热词系列_再来亿遍][热词系列_中秋快乐],2021-09-19 21:05:08,5,评论
这节目牛掰极了,2021-09-19 21:05:03,5,评论
奇妙游系列不要停！[支持][支持][支持],2021-09-19 21:03:38,4,评论
我爱这个！！！！,2021-09-19 21:03:32,4,评论
武生的打戏超惊艳[星星眼],2021-09-19 21:01:36,5,评论
好看！从小的梦想就是带一头亮闪闪的头面甩水袖转圈圈，暑假的时候披着床单和蚊帐偷偷臭美，妈见打的日子没少过[笑哭][笑哭][笑哭],2021-09-19 21:01:55,6,评论
这个节目感觉太有感觉了，特别抓我,2021-09-19 21:00:00,5,评论
呜呜呜呜超喜欢这个,2021-09-19 21:00:43,5,评论
我感觉这个是这次最好的一个节目了[微笑],2021-09-19 21:00:16,5,评论
好有看电影的感觉,2021-09-19 20:59:50,5,评论
太短了,2021-09-19 20:59:22,3,评论
苏三离了洪洞县，谁料皇榜中状元！,2021-09-19 20:57:35,3,评论
后台的衣箱不能随便乱坐,2021-09-19 20:57:12,5,评论
戏迷一键三连了[呲牙][呲牙][呲牙],2021-09-19 20:57:49,4,评论
这个节目很惊艳[热词系列_花好月圆][热词系列_中秋快乐],2021-09-19 20:57:28,5,评论
我好喜欢,2021-09-19 20:55:31,5,评论
宝子！我想问一下《群仙贺中秋》是新戏吗？之前没听过，刚刚也没搜到呜呜呜我好喜欢这出戏@河南春晚官方,2021-09-19 20:55:31,5,评论
这镜头晃的我有点晕[笑哭],2021-09-19 20:56:55,4,评论
太美了太美了太美了,2021-09-19 20:56:33,5,评论
最最最喜欢这个！！！,2021-09-19 20:55:39,5,评论
这个节目的镜头真是绝了,2021-09-19 20:55:23,4,评论
这个节目真牛逼，封神！！！,2021-09-19 20:54:49,4,评论
真不错,2021-09-19 20:54:06,4,评论
啊啊啊啊啊好看死,2021-09-19 20:54:00,5,评论
长镜头真的太牛了[热词系列_吹爆][热词系列_吹爆][热词系列_吹爆],2021-09-19 20:54:00,6,评论
那个花旦上台的三寸金莲镜头，姐姐上台是不是要一直踮脚脚阿,2021-09-19 20:54:31,4,评论
就这么点，没看够[笑哭],2021-09-19 20:53:38,5,评论
太爱了,2021-09-19 20:52:29,4,评论
都是真功夫呀[打call][打call],2021-09-19 20:52:23,5,评论
我最喜欢这个和太极这两个节目！！！,2021-09-19 20:50:47,5,评论
妈呀，看了这个节目才知道鞋底是纸做的,2021-09-19 20:50:54,5,评论
嫦娥好漂亮，二郎神真帅气[喜欢][喜欢][喜欢],2021-09-19 20:49:52,4,评论
白嫖失败[脱单doge][打call][打call][打call],2021-09-19 20:49:29,4,评论
好喜欢[热词系列_花好月圆],2021-09-19 20:48:39,3,评论
我太喜欢这个镜头了，第一视角，戴头冠的时候仿佛加冕[喜欢],2021-09-19 20:49:21,4,评论
不知道为什么眼眶湿了,2021-09-19 20:47:50,6,评论
二郎神真帅！嫦娥真美！,2021-09-19 20:48:21,5,评论
这是我最喜欢的节目，真的太棒了,2021-09-19 20:48:18,5,评论
真的绝了[热词系列_中秋快乐][热词系列_中秋快乐],2021-09-19 20:48:17,4,评论
这个我没看全，补一遍～,2021-09-19 20:47:44,5,评论
为河南卫视能包容万象的气度点赞,2021-09-19 20:47:44,5,评论
看这个节目的时候，泪目了，太美了！l,2021-09-19 20:47:25,5,评论
没什么事，我就是近来投币的[藏狐],2021-09-19 20:46:44,4,评论
戏迷朋友们，你点的节目来了！[星星眼],2021-09-19 20:47:08,5,评论
造造造[支持][支持][支持],2021-09-19 20:45:54,2,评论
戏迷来了,2021-09-19 20:47:00,5,评论
这不比清华美院好看多了,2021-09-19 20:45:06,5,评论
救救孩子，好精致，爱了爱了,2021-09-19 20:44:55,5,评论
这个节目我超喜欢的。,2021-09-19 20:44:47,3,评论
这个节目拍的真好[热词系列_花好月圆][热词系列_中秋快乐],2021-09-19 20:45:18,5,评论
长镜头超棒，二郎神太俊了,2021-09-19 20:43:54,6,评论
05:01 没有人夸这个二郎神嘛 这眼神真的绝了(//∇//) 另外京剧的行头真是精致 果然是经典[星星眼],2021-09-19 20:42:07,5,评论
没币了明天再投，攒了六个币，一次给我掏空了,2021-09-19 20:39:58,5,评论
最喜欢的就是这个节目啦[给心心][给心心],2021-09-19 20:40:13,5,评论
太美了，唯有惊艳二字！,2021-09-19 20:38:47,6,评论
挨个投币[OK],2021-09-19 20:38:23,3,评论
我是第101,2021-09-19 20:38:17,4,评论
太绝了,2021-09-19 20:38:37,3,评论
"好喜欢长镜头,过瘾！！",2021-09-19 20:35:56,5,评论
漂亮啊[打call],2021-09-19 20:31:34,5,评论
豫剧呢？,2021-09-19 20:29:50,5,评论
好听的不得了,2021-09-19 20:29:37,4,评论
这个节目运镜很棒【有时候略颠了点】，色彩干净，完成度很高。前面很长的一系列铺垫镜头到后面上台后的戏感觉不全【平时不听戏，说错请无视我】。,2021-09-19 20:29:13,6,评论
我也觉得台上太少了,2021-09-19 21:21:26,5,回复
好看！最喜欢这个节目！,2021-09-19 20:27:17,6,评论
传承的立意，流畅的运镜，悠扬的戏曲！！我可太喜欢这个节目了！！,2021-09-19 20:27:09,5,评论
太美太美了！,2021-09-19 20:25:49,5,评论
戏迷来了[嗑瓜子],2021-09-19 20:23:09,5,评论
嫦娥姐姐让我心动[星星眼][星星眼][星星眼],2021-09-19 20:23:04,4,评论
虽然还没看完别的，但是我宣布，这个今晚最佳！！！,2021-09-19 20:22:57,6,评论
妈呀，小时候不喜欢戏曲，年纪越大越喜欢，真有味道[哈哈][哈哈],2021-09-19 20:20:31,4,评论
有点多余的转场对话，破氛围,2021-09-19 20:18:33,2,评论
太美了,2021-09-19 20:17:26,4,评论
个人感觉女生的声音好突兀，跟其他角色的声音就蛮自然。好棒[热词系列_中秋快乐][热词系列_花好月圆],2021-09-19 20:16:17,5,评论
非遗，真真是太美了！,2021-09-19 20:11:50,4,评论
太喜欢了,2021-09-19 20:10:09,3,评论
感谢所有传承人的付出！,2021-09-19 20:08:31,5,评论
超喜欢这个,2021-09-19 20:08:22,5,评论
真不错,2021-09-19 20:04:51,5,评论
感觉把非遗都用光了[笑哭],2021-09-19 20:04:36,5,评论
看完完整版的路过……[热词系列_中秋快乐],2021-09-19 20:03:13,4,评论
替我爸妈投两个币[给心心],2021-09-19 20:01:53,5,评论
来啦来啦！大河南真中！,2021-09-19 19:55:55,4,评论
第一~真激动啊,2021-09-19 19:50:34,5,评论
好家伙，清汉服，你整个明制的也行啊，唉,2021-09-19 21:22:41,5,评论
京剧是清朝才形成的[藏狐][藏狐][藏狐],2021-09-19 21:24:42,5,回复
隋谣 唐诗 宋词 元曲 明剧  清戏,2021-09-19 22:02:43,3,回复
回复 @琉光a :可人家唱的就是京剧啊！,2021-09-19 23:37:11,4,回复
